NodeIdentifier1,NodeIdentifier2,InTestSet
CK1D,MDM2_S121,False
MAPKAPK2,MDM2_S157,False
Akt1,MDM2_S166,False
CDK9,MDM2_S166,False
CK1D,MDM2_S166,False
DAPK3,MDM2_S166,False
ERK2,MDM2_S166,False
MAPKAPK2,MDM2_S166,False
PKM,MDM2_S166,False
Pim1,MDM2_S166,False
SGK1,MDM2_S166,False
SGK2,MDM2_S166,False
Akt1,MDM2_S186,False
DAPK3,MDM2_S186,False
PAK6,MDM2_S186,False
Pim1,MDM2_S186,False
Akt1,MDM2_S188,False
CK1D,MDM2_S220,False
CK1D,MDM2_S229,False
CK1D,MDM2_S240,False
CK1D,MDM2_S253,False
CK1D,MDM2_S260,False
CK2A1,MDM2_S260,False
PLK1,MDM2_S260,False
CK1D,MDM2_S262,False
CK1D,MDM2_S269,False
CK2A1,MDM2_S269,False
CK1D,MDM2_S290,False
CK1D,MDM2_S342,False
CK1D,MDM2_S350,False
CK1D,MDM2_S373,False
CK1D,MDM2_S386,False
ATM,MDM2_S407,False
ATR,MDM2_S407,False
ATM,MDM2_S429,False
PAK6,MDM2_T158,False
CK1D,MDM2_T279,False
CK1D,MDM2_T351,False
CK1D,MDM2_T365,False
ATM,MDM2_T419,False
CK1D,MDM2_T419,False
Abl,MDM2_Y276,False
Src,MDM2_Y281,False
Src,MDM2_Y302,False
Abl,MDM2_Y394,False
Abl,MDM2_Y405,False
CK1A,MDM4_S289,False
P38A,MDM4_S314,False
Chk1,MDM4_S342,False
Chk2,MDM4_S342,False
Akt1,MDM4_S367,False
Chk1,MDM4_S367,False
Chk2,MDM4_S367,False
ATM,MDM4_S403,False
CDK1,MDM4_S96,False
NEK1,ME1_S336,False
HIPK2,MECP2_S216,False
HIPK1,MECP2_S80,False
HIPK2,MECP2_S80,False
ATM,MED1_S1134,False
ATM,MED1_S1141,False
ATM,MED1_S1147,False
CDK2,MED1_S1207,False
ATM,MED1_S816,False
ATM,MED1_S872,False
ATM,MED1_S874,False
ATM,MED1_S887,False
ATM,MED1_S953,False
ERK1,MED1_T1032,False
ERK2,MED1_T1032,False
CDK2,MED1_T1215,False
DNAPK,MED1_T1457,False
ERK1,MED1_T1457,False
ERK2,MED1_T1457,False
Chk1,MED1_T704,False
Lck,MED28_Y64,False
P38A,MEF2A_S192,False
P38A,MEF2A_S223,False
CK2A1,MEF2A_S289,False
ERK5,MEF2A_S355,False
CDK5,MEF2A_S408,False
P38A,MEF2A_S408,False
P38A,MEF2A_S479,False
P38A,MEF2A_S494,False
P38A,MEF2A_T108,False
ERK5,MEF2A_T312,False
P38A,MEF2A_T312,False
ERK5,MEF2A_T319,False
P38A,MEF2A_T319,False
P38A,MEF2C iso3_S387,False
P38A,MEF2C iso3_T300,False
MARK3,MEF2C_S222,False
CDK1,MEF2C_S396,False
caMLCK,MEF2C_T80,False
skMLCK,MEF2C_T80,False
CDK4,MEF2D_S110,False
DYRK1A,MEF2D_S251,False
CDK5,MEF2D_S444,False
CDK4,MEF2D_S98,False
Src,MEGF10_Y1030,False
ARAF,MEK1_S218,False
BRAF,MEK1_S218,False
Cot,MEK1_S218,False
PLK1,MEK1_S218,False
RAF1,MEK1_S218,False
ARAF,MEK1_S222,False
BRAF,MEK1_S222,False
Cot,MEK1_S222,False
PDK1,MEK1_S222,False
PLK1,MEK1_S222,False
CDK1,MEK1_T286,False
ERK1,MEK1_T286,False
ERK2,MEK1_T286,False
CDK1,MEK1_T292,False
CDK5,MEK1_T292,False
ERK1,MEK1_T292,False
ERK2,MEK1_T292,False
ERK2,MEK1_T386,False
Chk1,MEK1_T55,False
BRAF,MEK2_S222,False
Cot,MEK2_S222,False
PLK1,MEK2_S222,False
BRAF,MEK2_S226,False
Cot,MEK2_S226,False
PDK1,MEK2_S226,False
PLK1,MEK2_S226,False
Chk1,MEK2_T59,False
ERK5,MEK5_S129,False
ERK5,MEK5_S149,False
PAK1,MEKK1_S67,False
MEKK4,MEKK4_T1494,False
MEKK6,MEKK6_T806,False
MELK,MELK_S171,False
MELK,MELK_S253,False
MELK,MELK_S336,False
MELK,MELK_S343,False
MELK,MELK_S356,False
MELK,MELK_S391,False
MELK,MELK_S405,False
MELK,MELK_S407,False
MELK,MELK_S505,False
MELK,MELK_S529,False
LKB1,MELK_T167,False
MELK,MELK_T167,False
MELK,MELK_T387,False
MELK,MELK_T398,False
MELK,MELK_T409,False
MELK,MELK_T494,False
MELK,MELK_T539,False
MELK,MELK_Y163,False
MELK,MELK_Y367,False
MELK,MELK_Y438,False
ATM,MEN1 iso2_S394,False
Akt1,METTL1_S27,False
p90RSK,METTL1_S27,False
ATM,METTL3_S43,False
ERK1,METTL3_S43,False
ERK2,METTL3_S43,False
ERK1,METTL3_S50,False
ERK2,METTL3_S50,False
ERK1,METTL3_S525,False
ERK2,METTL3_S525,False
TBK1,METTL3_S67,False
CDC7,MFAP1_S116,False
PRKD1,MFF_S155,False
AMPKA2,MFF_S172,False
PRKD1,MFF_S172,False
PRKD2,MFF_S172,False
PRKD3,MFF_S172,False
PRKD1,MFF_S275,False
PKCB iso2,MFN1_S284,False
PKCB iso2,MFN1_S290,False
PKCB iso2,MFN1_S86,False
JNK2 iso2,MFN2_S27,False
PKACA,MFN2_S442,False
Arg,MICAL2_Y445,False
Arg,MICAL2_Y488,False
Chk1,MIG-6_S251,False
Chk1,MIG-6_S302,False
Abl,MIG-6_Y394,False
Abl,MIG-6_Y395,False
PKCE,MIIP_S303,False
Chk1,MINK_T280,False
AurB,MIS18A_S36,False
AurB,MISP_S348,False
GSK3A,MITF iso9_S298,False
GSK3B,MITF iso9_S397,False
GSK3B,MITF iso9_S401,False
GSK3B,MITF iso9_S405,False
p90RSK,MITF iso9_S409,False
ERK2,MITF iso9_S73,False
Akt1,MITF_S516,False
ASK1,MKK3_S218,False
Cot,MKK3_S218,False
MKK3,MKK3_S218,False
MLK3,MKK3_S218,False
MKK3,MKK3_T222,False
MLK3,MKK3_T222,False
MKK4,MKK4_S257,False
MLK3,MKK4_S257,False
Akt1,MKK4_S80,False
ASK1,MKK4_T261,False
MLK3,MKK4_T261,False
ASK1,MKK6_S207,False
Cot,MKK6_S207,False
MKK6,MKK6_S207,False
MKK6,MKK6_Y219,False
MEKK1,MKK7_S271,False
MEKK1,MKK7_T275,False
MAPKAPK2,MKL1_S312,False
P38A,MKL1_S312,False
MAPKAPK2,MKL1_S333,False
P38A,MKL1_S333,False
ERK1,MKL1_S454,False
ERK2,MKL1_S454,False
CDK2,MKL1_T573,False
ATM,MLH1_S406,False
CK2A1,MLH1_S477,False
HPK1,MLK3_S281,False
MLK3,MLK3_S281,False
Akt1,MLK3_S674,False
ERK1,MLK3_S705,False
ERK1,MLK3_S758,False
GSK3B,MLK3_S789,False
GSK3B,MLK3_S793,False
MLK3,MLK3_T277,False
Akt1,MLK3_T477,False
LATS1,MLK3_T477,False
RIPK3,MLKL_S358,False
RIPK3,MLKL_T357,False
AXL,MLKL_Y376,False
Mer,MLKL_Y376,False
Tyro3,MLKL_Y376,False
Akt1,MLL4 iso3_S1331,False
SGK1,MLL4 iso3_S1331,False
PLK1,MLL5_S861,False
CDK1,MLL5_T912,False
ATM,MLLT1_S394,False
ATM,MLLT1_S398,False
ATR,MLP_S71,False
PKCG,MMP14_T567,False
Src,MMP14_Y573,False
PKCA,MMP2_S160,False
PKCA,MMP2_S365,False
PKCA,MMP2_T250,False
PKCA,MMP2_T377,False
PKCA,MMP2_T378,False
MST2,MOB1A_T12,False
MST2,MOB1A_T35,False
MST2,MOB1A_T74,False
MST1,MOB1B_T12,False
MST2,MOB1B_T12,False
MST1,MOB1B_T35,False
MST2,MOB1B_T35,False
MST2,MOB1B_T74,False
CAMK2A,MOR-1_S268,False
PAK1,MORC2_S739,False
PKACA,MORC2_T582,False
AurB,MPHOSPH10_T332,False
MPSK1,MPSK1_S197,False
MPSK1,MPSK1_Y198,False
MRCKA,MRCKA_S1003,False
MRCKA,MRCKA_S234,False
MRCKA,MRCKA_T240,False
MRCKA,MRCKA_T403,False
MRCKB,MRCKB_T1108,False
ATM,MRE11A_S264,False
CK2A1,MRE11A_S558,False
CK2A1,MRE11A_S561,False
CK2A1,MRE11A_S649,False
PLK1,MRE11A_S649,False
ATM,MRE11A_S676,False
ATM,MRE11A_S678,False
CK2A1,MRE11A_S688,False
PLK1,MRE11A_S688,False
CK2A1,MRE11A_S689,False
p70S6K,MRE11A_T597,False
PKCA,MRLC1_S2,False
CAMK1A,MRLC1_S20,False
CRIK,MRLC1_S20,False
DAPK1,MRLC1_S20,False
DAPK3,MRLC1_S20,False
MRCKA,MRLC1_S20,False
PAK1,MRLC1_S20,False
ROCK1,MRLC1_S20,False
smMLCK,MRLC1_S20,False
PKCA,MRLC1_S3,False
PKCA,MRLC1_T10,False
CRIK,MRLC1_T19,False
DAPK3,MRLC1_T19,False
ROCK1,MRLC1_T19,False
smMLCK,MRLC1_T19,False
smMLCK,MRLC2V_S15,False
PKM,MRLC2V_Y118,False
AurB,MRLC2_S20,False
DAPK1,MRLC2_S20,False
DAPK3,MRLC2_S20,False
ILK,MRLC2_S20,False
ROCK1,MRLC2_S20,False
smMLCK,MRLC2_S20,False
CK2A1,MRLC2_T135,False
DAPK3,MRLC2_T19,False
DLK,MRLC2_T19,False
ILK,MRLC2_T19,False
ROCK1,MRLC2_T19,False
smMLCK,MRLC2_T19,False
RSK2,MRLC3_S19,False
EGFR,MRLC3_Y155,False
CDK2,MRPS18B_S49,False
CK2A1,MRTO4_S229,False
MSK1,MSK1_S212,False
ERK1,MSK1_S360,False
ERK2,MSK1_S360,False
P38A,MSK1_S360,False
MSK1,MSK1_S376,False
MSK1,MSK1_S381,False
MSK1,MSK1_S750,False
MSK1,MSK1_S752,False
CK2A1,MSK1_S757,False
CK2A1,MSK1_S758,False
MSK1,MSK1_S758,False
CK2A1,MSK1_S759,False
CK2A1,MSK1_S760,False
ERK1,MSK1_T581,False
ERK2,MSK1_T581,False
P38A,MSK1_T581,False
CK2A1,MSK1_T793,False
MSK2,MSK2_S196,False
P38A,MSK2_S196,False
CK2A1,MSK2_S324,False
JNK1,MST1_S82,False
Akt1,MST1_T120,False
Akt1,MST1_T183,False
MST1,MST1_T183,False
Chk1,MST1_T340,False
MST1,MST1_T367,False
Akt1,MST1_T387,False
Abl,MST1_Y433,False
FGFR4,MST1_Y433,False
PLK1,MST2_S15,False
PLK1,MST2_S18,False
PLK1,MST2_S316,False
CDK1,MST2_S385,False
Akt1,MST2_T117,False
MST2,MST2_T180,False
MST2,MST2_T378,False
Akt1,MST2_T384,False
Abl,MST2_Y81,False
PKACA,MST3_T18,False
PKACA,MST4_T178,False
PKCB,MSX2_T135,False
PKCB,MSX2_T141,False
CDK2,MTA1_S522,False
CDK2,MTHFD1L_S357,False
CDK1,MTHFR_T34,False
PLK1,MTHFR_T549,False
ERK1,MTMR2_S58,False
ERK2,MTMR2_S58,False
CK1D,MTSS1_S322,False
IKKA,MTURN_S58,False
IKKB,MTURN_S58,False
GSK3B,MUC1_S1227,False
PKCD,MUC1_T1224,False
PDGFRB,MUC1_Y1218,False
Abl,MUC1_Y1243,False
CK2A1,MUS81_S87,False
Akt1,MVD_S96,False
AurA,MYBBP1A_S1303,False
AurB,MYBBP1A_S1303,False
Chk1,MYBBP1A_S1310,False
GSK3B,MYBPC3_S133,False
PKACA,MYBPC3_S275,False
PKACA,MYBPC3_S284,False
GSK3B,MYBPC3_S304,False
PRKD1,MYBPC3_S304,False
PKACA,MYBPC3_S311,False
Chk1,MYCBP2_S3478,False
PKCZ,MYH10_S1935,False
PKCZ,MYH10_S1937,False
CK2A1,MYH10_S1952,False
CK2A1,MYH10_S1956,False
PKCZ,MYH10_S1956,False
CK2A1,MYH10_S1965,False
CK2A1,MYH10_S1975,False
AurB,MYH10_T1847,False
CK2A1,MYH10_T1960,False
CK2A1,MYH2_S1921,False
ChaK1,MYH9_S1803,False
ChaK1,MYH9_S1808,False
CK2A1,MYH9_S1916,False
CK2B,MYH9_S1916,False
PKCB iso2,MYH9_S1916,False
CK2A1,MYH9_S1943,False
ChaK1,MYH9_T1800,False
Src,MYH9_Y158,False
MYO3A,MYO3A_T178,False
MYO3A,MYO3A_T184,False
MYO3A,MYO3A_T188,False
MYO3A,MYO3A_T908,False
MYO3A,MYO3A_T919,False
NuaK1,MYPT1_S445,False
ROCK1,MYPT1_S852,False
NuaK1,MYPT1_S910,False
RAF1,MYPT1_T696,False
ROCK1,MYPT1_T696,False
ROCK2,MYPT1_T696,False
PKCT,MYPT1_T853,False
ROCK1,MYPT1_T853,False
ATM,MYST1_T392,False
PLK1,MYST2_S57,False
PRKD1,MYST2_T331,False
CDK1,MYST2_T85,False
CDK1,MYST2_T88,False
CDK2,MYST2_T88,False
PRKD1,MYST2_T97,False
Akt1,MYST3_T369,False
PAK4,MZF-1_S27,False
Akt1,Mad1_S145,False
p70S6K,Mad1_S145,False
p90RSK,Mad1_S145,False
Mer,Mer_Y749,False
Mer,Mer_Y753,False
Akt1,Merlin_S10,False
Akt2,Merlin_S10,False
Akt3,Merlin_S10,False
PKACA,Merlin_S10,False
Akt1,Merlin_S315,False
Akt1,Merlin_S518,False
PAK1,Merlin_S518,False
PAK2,Merlin_S518,False
PKACA,Merlin_S518,False
Akt1,Merlin_T230,False
PKCA,Met_S985,False
PKCD,Met_S985,False
PKCE,Met_S985,False
PKG2,Met_S985,False
Met,Met_Y1230,False
Met,Met_Y1234,False
Ron,Met_Y1234,False
Etk,Met_Y1235,False
Met,Met_Y1235,False
Ron,Met_Y1235,False
Fer,Met_Y1349,False
Met,Met_Y1349,False
Ron,Met_Y1349,False
Abl,Met_Y1356,False
Met,Met_Y1356,False
Met,Met_Y1365,False
PLK1,MgcRacGAP_S157,False
PLK1,MgcRacGAP_S164,False
PLK1,MgcRacGAP_S170,False
Chk1,MgcRacGAP_S203,False
PLK1,MgcRacGAP_S214,False
AurB,MgcRacGAP_S387,False
Akt2,MgcRacGAP_T249,False
AurB,MgcRacGAP_T249,False
PLK1,MgcRacGAP_T260,False
AMPKA1,Mnk1 iso2_S353,False
SGK1,Mnk1 iso2_S353,False
P38A,Mnk1 iso2_T209,False
P38A,Mnk1 iso2_T214,False
P38A,Mnk1_T250,False
P38A,Mnk1_T255,False
ERK1,Mnk1_T385,False
mTOR,Mnk2_S74,False
Cot,Moesin_T558,False
GRK2,Moesin_T558,False
HGK,Moesin_T558,False
LOK,Moesin_T558,False
LRRK2,Moesin_T558,False
PKACA,Moesin_T558,False
SLK,Moesin_T558,False
GRK5,Moesin_T66,False
CK2A1,Myb_S11,False
CK2A1,Myb_S12,False
ERK1,Myb_S532,False
CK2A1,Myc_S249,False
CK2A1,Myc_S250,False
CK1A,Myc_S252,False
CK2A1,Myc_S252,False
Pim1,Myc_S293,False
Pim2,Myc_S293,False
Pim3,Myc_S293,False
CK2A1,Myc_S347,False
CK2A1,Myc_S348,False
PAK2,Myc_S373,False
CDK2,Myc_S62,False
CDK5,Myc_S62,False
ERK1,Myc_S62,False
ERK2,Myc_S62,False
ERK5,Myc_S62,False
GSK3B,Myc_S62,False
JNK1,Myc_S62,False
JNK2,Myc_S62,False
JNK3,Myc_S62,False
PLK1,Myc_S62,False
mTOR,Myc_S62,False
CK1A,Myc_S67,False
IKKB,Myc_S67,False
IKKA,Myc_S71,False
IKKB,Myc_S71,False
JNK1,Myc_S71,False
JNK2,Myc_S71,False
JNK3,Myc_S71,False
PAK2,Myc_T358,False
PAK2,Myc_T400,False
ERK2,Myc_T58,False
GSK3A,Myc_T58,False
GSK3B,Myc_T58,False
JNK3,Myc_T58,False
RAF1,Myc_T8,False
Abl,Myc_Y32,False
Abl,Myc_Y74,False
CK2A1,Myf-5_S133,False
CK2A1,Myf-5_S49,False
P38G,MyoD_S200,False
P38G,MyoD_S201,False
PLK1,Myt1_S426,False
PLK1,Myt1_T495,False
Akt1,N-CoR1_S1450,False
CK2A1,N-CoR1_S2436,False
PKACA,N-CoR1_S70,False
PKCA,N-CoR1_S70,False
CK2A1,N-Myc_S261,False
CK2A1,N-Myc_S263,False
ERK1,N-Myc_S62,False
mTOR,N-Myc_S62,False
GSK3B,N-Myc_T58,False
PAK4,N-WASP_S484,False
PAK4,N-WASP_S485,False
ILK,NACA_S1906,False
GSK3B,NACA_T2022,False
PKCD,NADK_S46,False
PKCG,NADK_S46,False
PKCD,NADK_S64,False
AurB,NAGK_S76,False
CDK1,NAGK_S76,False
PKCE,NANOG_S135,False
CDK1,NANOG_S65,False
ERK2,NANOG_S65,False
CDK1,NANOG_S71,False
PKCE,NANOG_S79,False
PKCE,NANOG_T200,False
FAK,NANOG_Y174,False
FAK,NANOG_Y35,False
CK2A1,NASP iso2_S158,False
Akt1,NBA1_S29,False
GSK3A,NBR1_T586,False
GSK3B,NBR1_T586,False
ATM,NBS1_S343,False
ATR,NBS1_S343,False
ATM,NBS1_S397,False
CDK2,NBS1_S432,False
ATM,NBS1_S615,False
CK2A1,NCAM-L1_S1181,False
ERK2,NCAM-L1_S1204,False
ERK2,NCAM-L1_S1248,False
CK2A1,NCAM-L1_T1172,False
PKCA,NCAM-L1_T1172,False
Src,NCAM-L1_Y1176,False
EphB2,NCAM-L1_Y1229,False
ERK2,NCAM1 iso1_T803,False
PLK1,NCAPD3_S1419,False
CDK1,NCAPD3_T1415,False
CK2A1,NCAPG_S973,False
CK2A1,NCAPG_S975,False
CDK1,NCAPG_T332,False
CDK1,NCAPG_T931,False
PLK1,NCAPH2_S288,False
CK2A1,NCAPH_S570,False
CDK2,NCAPH_T49,False
p70S6K,NCBP1_S7,False
p70S6K,NCBP1_T21,False
OSR1,NCCT_S73,False
OSR1,NCCT_T46,False
STLK3,NCCT_T46,False
WNK4,NCCT_T46,False
WNK4,NCCT_T50,False
STLK3,NCCT_T55,False
WNK4,NCCT_T55,False
OSR1,NCCT_T60,False
Abl,NCK1_Y105,False
CDK1,NCKAP5L_S440,False
CDK1,NCKAP5L_S451,False
CDK1,NCKAP5L_S470,False
CDK1,NCKAP5L_S477,False
CDK1,NCKAP5L_S571,False
CDK1,NCKAP5L_S577,False
CDK1,NCKAP5L_S767,False
ERK1,NCKIPSD_T242,False
Src,NCKIPSD_Y161,False
Src,NCKIPSD_Y227,False
AMPKA1,NCL_S328,False
CDC7,NCL_T121,False
CDK1,NCL_T121,False
CDK2,NCL_T121,False
Akt1,NCL_T641,False
CDK1,NCL_T641,False
Akt1,NCL_T707,False
CDK1,NCL_T707,False
CDC7,NCL_T76,False
CDK2,NCL_T76,False
ERK2,NCOA6_S884,False
CDK1,NDEL1_S242,False
CDK1,NDEL1_T245,False
ERK2,NDEL1_T245,False
Src,NDFIP2_Y171,False
PKACA,NDR1_S10,False
PKACA,NDR1_S11,False
NDR1,NDR1_S281,False
GSK3B,NDR1_S6,False
MEKK2,NDR1_S91,False
PLK1,NDR1_T183,False
MST1,NDR1_T444,False
NDR1,NDR1_T444,False
GSK3B,NDR1_T7,False
NDR2,NDR2_S282,False
MST3,NDR2_T442,False
PKACA,NDRG1_S330,False
Pim1,NDRG1_S330,False
SGK1,NDRG1_S330,False
GSK3A,NDRG1_S342,False
GSK3A,NDRG1_S352,False
GSK3A,NDRG1_S362,False
SGK1,NDRG1_T328,False
SGK1,NDRG1_T346,False
SGK1,NDRG1_T356,False
Akt1,NDRG2_S332,False
SGK1,NDRG2_S332,False
p70S6K,NDRG2_S332,False
p90RSK,NDRG2_S332,False
p70S6K,NDRG2_S350,False
p90RSK,NDRG2_S350,False
SGK1,NDRG2_T330,False
Akt1,NDRG2_T348,False
CDK1,NDUFA12_T120,False
CDK1,NDUFA12_T142,False
CDK1,NDUFB6_S29,False
CDK1,NDUFB6_S55,False
CDK1,NDUFB6_T5,False
CDK1,NDUFS2_S364,False
CDK1,NDUFV1_T383,False
Src,NDUFV2_Y193,False
CDK1,NDUFV3_S105,False
PLK4,NEDD1_S325,False
PLK4,NEDD1_S338,False
NEK9,NEDD1_S377,False
PLK1,NEDD1_S397,False
PLK4,NEDD1_S404,False
AurA,NEDD1_S405,False
CDK1,NEDD1_S411,False
PLK1,NEDD1_S426,False
CDK1,NEDD1_S460,False
PLK4,NEDD1_S568,False
PLK1,NEDD1_S637,False
PLK4,NEDD1_T23,False
PLK4,NEDD1_T303,False
PLK1,NEDD1_T382,False
CDK1,NEDD1_T550,False
Src,NEDD4 iso4_Y111,False
Src,NEDD4 iso4_Y43,False
Src,NEDD4 iso4_Y585,False
Src,NEDD4 iso4_Y647,False
SGK1,NEDD4L_S342,False
SGK1,NEDD4L_S448,False
AMPKA1,NEDD4L_S795,False
AMPKB1,NEDD4L_S795,False
AMPKG2,NEDD4L_S795,False
PKACA,NEDD4L_T367,False
PINK1,NEDD8_S65,False
JNK1,NEIL1_S207,False
JNK1,NEIL1_S306,False
JNK1,NEIL1_S61,False
Chk1,NEK11_S273,False
TLK1,NEK1_S14,False
TLK1,NEK1_T141,False
TLK1,NEK1_Y315,False
NEK2,NEK2_S171,False
NEK2,NEK2_S241,False
MST2,NEK2_S356,False
NEK2,NEK2_S356,False
NEK2,NEK2_S402,False
MST2,NEK2_S406,False
NEK2,NEK2_S428,False
MST2,NEK2_S438,False
NEK2,NEK2_T170,False
NEK2,NEK2_T175,False
NEK2,NEK2_T179,False
NEK3,NEK3_T165,False
NEK9,NEK6_S206,False
NEK9,NEK7_S195,False
PLK4,NEK7_S204,False
NEK9,NEK9_S944,False
CDK1,NEK9_T210,False
NEK9,NEK9_T210,False
PLK1,NEK9_T210,False
Src,NELFCD iso4_Y6,False
JNK1,NF-E2_S157,False
JNK1,NF-E2_S346,False
PKCA,NF1 iso2_S2808,False
IKKE,NFAT2_S117,False
IKKE,NFAT2_S151,False
Pim1,NFAT2_S151,False
Pim1,NFAT2_S153,False
IKKE,NFAT2_S161,False
ERK1,NFAT2_S172,False
JNK1,NFAT2_S172,False
JNK3,NFAT2_S172,False
P38A,NFAT2_S172,False
PKACA,NFAT2_S245,False
Pim1,NFAT2_S245,False
Pim1,NFAT2_S256,False
Pim1,NFAT2_S257,False
DYRK1A,NFAT2_S261,False
PKACA,NFAT2_S269,False
Pim1,NFAT2_S269,False
DYRK1A,NFAT2_S278,False
Pim1,NFAT2_S278,False
PKACA,NFAT2_S294,False
IKKE,NFAT2_S324,False
Pim1,NFAT2_S335,False
DYRK1A,NFAT2_S403,False
DYRK1A,NFAT2_S409,False
Pim1,NFAT2_T154,False
Pim1,NFAT2_T338,False
Pim1,NFAT2_T339,False
JAK3,NFAT2_Y371,False
P38A,NFAT3_S168,False
P38A,NFAT3_S170,False
JNK1,NFAT3_S213,False
JNK2,NFAT3_S213,False
JNK1,NFAT3_S217,False
JNK2,NFAT3_S217,False
RSK2,NFAT3_S281,False
RSK2,NFAT3_S285,False
RSK2,NFAT3_S289,False
RSK2,NFAT3_S344,False
ERK1,NFAT3_S676,False
ERK2,NFAT3_S676,False
RSK2,NFAT3_S676,False
JNK2,NFAT4_S163,False
JNK2,NFAT4_S165,False
CK1A,NFAT4_S207,False
CK1A,NFAT4_S211,False
CK1A,NFAT4_S215,False
CK1A,NFAT4_T204,False
ATM,NFAT5_S1197,False
ATM,NFAT5_S1247,False
CK1A,NFAT5_S158,False
CK1A2,NFAT5_S158,False
CDK5,NFAT5_T135,False
Abl,NFAT5_Y143,False
CDK2,NFAT90_S382,False
Akt1,NFAT90_S647,False
GSK3B,NFE2L1_S379,False
CDK5,NFL_T21,False
ERK2,NFL_T21,False
IKKA,NFkB-p100_S108,False
IKKA,NFkB-p100_S115,False
IKKA,NFkB-p100_S123,False
GSK3B,NFkB-p100_S707,False
GSK3B,NFkB-p100_S711,False
IKKA,NFkB-p100_S866,False
Nik,NFkB-p100_S866,False
IKKA,NFkB-p100_S870,False
Nik,NFkB-p100_S870,False
IKKA,NFkB-p100_S872,False
IKKA,NFkB-p100_S99,False
DNAPK,NFkB-p105_S20,False
Chk1,NFkB-p105_S328,False
PKACA,NFkB-p105_S337,False
IKKB,NFkB-p105_S80,False
IKKA,NFkB-p105_S923,False
IKKB,NFkB-p105_S923,False
IKKA,NFkB-p105_S927,False
IKKB,NFkB-p105_S927,False
IKKA,NFkB-p105_S932,False
IKKB,NFkB-p105_S932,False
IKKB,NFkB-p65_S131,False
MSK1,NFkB-p65_S276,False
MSK2,NFkB-p65_S276,False
PKACA,NFkB-p65_S276,False
Pim1,NFkB-p65_S276,False
RSK2,NFkB-p65_S276,False
PKCZ,NFkB-p65_S311,False
CK1A,NFkB-p65_S316,False
IKKB,NFkB-p65_S42,False
IKKB,NFkB-p65_S45,False
PKACA,NFkB-p65_S45,False
GSK3B,NFkB-p65_S468,False
IKKB,NFkB-p65_S468,False
IKKE,NFkB-p65_S468,False
CK2A1,NFkB-p65_S529,False
CAMK4,NFkB-p65_S536,False
CK1G1,NFkB-p65_S536,False
IKKA,NFkB-p65_S536,False
IKKB,NFkB-p65_S536,False
IKKE,NFkB-p65_S536,False
PKCA,NFkB-p65_S536,False
TBK1,NFkB-p65_S536,False
Chk1,NFkB-p65_T505,False
PKCG,NGFR_S277,False
PKACB,NGFR_S303,False
Akt1,NHE1_S648,False
PKCD,NHE1_S648,False
ERK2,NHE1_S693,False
p90RSK,NHE1_S703,False
ERK2,NHE1_S723,False
P38A,NHE1_S723,False
ERK2,NHE1_S726,False
P38A,NHE1_S726,False
P38A,NHE1_S729,False
ERK2,NHE1_S770,False
ERK2,NHE1_S771,False
ERK2,NHE1_S785,False
Akt1,NHE1_S796,False
BRAF,NHE1_T653,False
ROCK2,NHE1_T653,False
P38A,NHE1_T718,False
ERK2,NHE1_T779,False
CK2A1,NHE5_S702,False
CK2A1,NHE5_S709,False
GRK2,NHE5_S709,False
CK2A1,NHE5_S711,False
GRK2,NHE5_S711,False
CK2A1,NHE5_S712,False
GRK2,NHE5_S712,False
CK2A1,NHE5_T714,False
GRK2,NHE5_T714,False
DNAPK,NHEJ1_S132,False
DNAPK,NHEJ1_S245,False
ATM,NHEJ1_S251,False
DNAPK,NHEJ1_S251,False
DNAPK,NHEJ1_S263,False
DNAPK,NHEJ1_S55,False
Akt1,NHEJ1_T181,False
DNAPK,NHEJ1_T223,False
DNAPK,NHEJ1_T266,False
ARAF,NHERF-2_S303,False
PKCA,NHERF_S162,False
CDK1,NHERF_S302,False
PKCA,NHERF_S339,False
PKCA,NHERF_S340,False
PKCA,NHERF_S77,False
Akt1,NHERF_T156,False
p90RSK,NHERF_T156,False
Akt1,NIBAN1_S602,False
CDK1,NICE-4_S454,False
GSK3A,NIFK_S230,False
GSK3B,NIFK_S230,False
GSK3A,NIFK_T234,False
GSK3B,NIFK_T234,False
CDK1,NIPA_S395,False
Chk1,NIPA_T84,False
AMPKA1,NKCC1_S242,False
AMPKA1,NKCC1_S77,False
OSR1,NKCC1_T203,False
STLK3,NKCC1_T203,False
OSR1,NKCC1_T207,False
OSR1,NKCC1_T212,False
STLK3,NKCC1_T212,False
OSR1,NKCC1_T217,False
OSR1,NKCC1_T230,False
OSR1,NKCC2_S120,False
AMPKA1,NKCC2_S130,False
OSR1,NKCC2_T100,False
STLK3,NKCC2_T100,False
STLK3,NKCC2_T105,False
OSR1,NKCC2_T95,False
STLK3,NKCC2_T95,False
PKACA,NKD2_S223,False
PKCT,NKD2_S31,False
DYRK1B,NKX3-1_S185,False
Pim1,NKX3-1_S185,False
DYRK1B,NKX3-1_S186,False
Pim1,NKX3-1_S186,False
Pim1,NKX3-1_S195,False
Pim1,NKX3-1_S196,False
PKCA,NKX3-1_S48,False
ATM,NKX3-1_T134,False
ATM,NKX3-1_T166,False
CK2A2,NKX3-1_T89,False
Pim1,NKX3-1_T89,False
CK2A2,NKX3-1_T93,False
