NodeIdentifier1,NodeIdentifier2,InTestSet
D011794,D008106,False
D006034,D008106,False
D001514,D008106,False
C030419,D008106,False
D005960,D008106,False
D011429,D008106,False
D002211,D008106,False
D004126,D008106,False
D000077154,D008106,False
C513529,D008106,False
C503589,D008106,False
C528580,D008106,False
D009569,D008106,False
D020123,D008106,False
C006780,D008106,False
D019808,D008106,False
D004052,D008106,False
D000077185,D008106,False
D014580,D008106,False
D012172,D008106,False
D002110,D008106,False
D007052,D008106,False
D015058,D008106,False
D011223,D008106,False
D028321,D008106,False
D013629,D008106,False
C038044,D008106,False
C009438,D008106,False
D005576,D008106,False
C106714,D008106,False
D002251,D008106,False
D000068877,D008106,False
D000077713,D008106,False
C061621,D008106,False
D015232,D008106,False
C020481,D008106,False
D015032,D008106,False
D004656,D008106,False
C004999,D008106,False
D011345,D008106,False
C482199,D008106,False
C017803,D008106,False
C410958,D008106,False
C061242,D008106,False
D019216,D008106,False
D000241,D008106,False
D015282,D008106,False
D008550,D008106,False
D012603,D008106,False
D000077205,D008106,False
D015056,D008106,False
C093844,D008106,False
D014747,D008106,False
D014805,D008106,False
D000431,D008106,False
D028441,D008106,False
C005273,D008106,False
C477843,D008106,False
D000077606,D008106,False
D020913,D008106,False
C026209,D008106,False
C020491,D008106,False
C116926,D008106,False
D011070,D008106,False
D009711,D008106,False
D014810,D008106,False
D002330,D008106,False
D008715,D008106,False
D003907,D008106,False
D013792,D008106,False
D017706,D008106,False
D012436,D008106,False
C010176,D008106,False
C119130,D008106,False
D010431,D008106,False
C007095,D008106,False
C052387,D008106,False
D014801,D008106,False
D010634,D008106,False
D005978,D008106,False
D003474,D008106,False
D003545,D008106,False
C077793,D008106,False
C108830,D008106,False
C009505,D008106,False
D001379,D008106,False
D000924,D008106,False
D002331,D008106,False
D002794,D008106,False
D009828,D008106,False
D011374,D008106,False
D014212,D008106,False
D002635,D008106,False
D020355,D008106,False
D000082,D008106,False
D004958,D008106,False
D008055,D008106,False
C071362,D008106,False
C013983,D008106,False
D000872,D008106,False
C102326,D008106,False
D002791,D008106,False
C047981,D008106,False
D004121,D008106,False
D008727,D008106,False
C006463,D008106,False
D006493,D008106,False
C076944,D008106,False
C078038,D008106,False
C526146,D008106,False
C559056,D008106,False
D019833,D008106,False
C487834,D008106,False
D000069059,D008106,False
C502971,D008106,False
D017328,D008106,False
D000078785,D008106,False
D017985,D008106,False
D003069,D008106,False
D000077222,D008106,False
C049347,D008106,False
D003538,D008106,False
D007213,D008106,False
D004128,D008106,False
C008548,D008106,False
C045651,D008106,False
D010936,D008106,False
C006253,D008106,False
D008070,D008106,False
C038958,D008106,False
D003997,D008106,False
C037573,D008106,False
C038983,D008106,False
D013654,D008106,False
C464660,D008106,False
C528797,D008106,False
D012450,D045822,False
D002047,D056784,False
D011344,D056784,False
D011241,D056784,False
D010098,D056784,False
D016190,D056784,False
D000666,D056784,False
D008942,D056784,False
D000525,D056784,False
D014750,D056784,False
D015742,D056784,False
D011739,D056784,False
D007093,D056784,False
D016559,D056784,False
C017947,D056784,False
D026423,D056784,False
D008776,D056784,False
C008261,D056784,False
D008691,D056784,False
D012460,D056784,False
C017501,D056784,False
C004763,D056784,False
C017367,D056784,False
D002945,D056784,False
D014805,D056784,False
D019821,D056784,False
D002330,D056784,False
D002955,D056784,False
D000212,D056784,False
D000970,D056784,False
D012997,D056784,False
D015122,D056784,False
C095424,D056784,False
D016572,D056784,False
D004317,D056784,False
D001379,D056784,False
D008694,D056784,False
D005641,D056784,False
C077194,D056784,False
D003561,D056784,False
D008727,D056784,False
D007978,D056784,False
D017239,D056784,False
D020888,D056784,False
D005472,D056784,False
C056507,D056784,False
D019256,D056784,False
D014050,D056784,False
D008278,D005141,False
D000077266,D005141,False
D012110,D005141,False
D003042,D005141,False
D000077485,D005141,False
D005557,D005141,False
C028338,D005141,False
C028491,D005141,False
D013747,D005141,False
D014810,D005141,False
D014635,D005141,False
D019380,D005141,False
D010396,D005141,False
D001218,D005141,False
D017963,D005141,False
C003934,D005141,False
D001971,D005141,False
D013449,D005141,False
C016986,D005141,False
D005472,D005141,False
D010936,D005141,False
D014520,D002303,False
D015742,D002303,False
D015016,D002303,False
D005996,D002303,False
D010042,D002303,False
D004837,D002303,False
D013874,D002303,False
D013840,D002303,False
D014700,D002303,False
D000676,D002303,False
D000077464,D002303,False
D020105,D002303,False
D004298,D002303,False
D006221,D002303,False
D017335,D002303,False
D004317,D002303,False
D007479,D002303,False
D005665,D002303,False
D004280,D002303,False
D011433,D002303,False
D012645,D002303,False
C066444,D002303,False
D004809,D002303,False
D011342,D002303,False
D010424,D002303,False
D009599,D002303,False
D009638,D002303,False
D000072317,D052456,False
D008148,D052456,False
D015248,D052456,False
D000068718,D052456,False
C096277,D052456,False
C008261,D052456,False
D003613,D052456,False
D013311,D052456,False
D019821,D052456,False
D001629,D052456,False
D001262,D052456,False
D009536,D052456,False
D009525,D052456,False
D017035,D052456,False
C451780,D052456,False
D002726,D052456,False
D010622,D010623,False
D003520,D045743,False
D013750,D045743,False
D001554,D045743,False
D010396,D045743,False
D012997,D045743,False
D011239,D045743,False
D004317,D045743,False
D001379,D045743,False
C104450,D045743,False
D017239,D045743,False
C056507,D045743,False
D014241,D045743,False
D012254,D006480,False
C502525,D016584,False
C004616,D016584,False
D004967,D016584,False
D000077287,D016584,False
D009270,D016584,False
D000525,D016584,False
D014191,D016584,False
D013469,D016584,False
D017374,D016584,False
D010624,D016584,False
D000068180,D016584,False
C417083,D016584,False
D007545,D016584,False
D000077236,D016584,False
D009661,D016584,False
D000929,D016584,False
D002110,D016584,False
D007099,D016584,False
D002997,D016584,False
D016642,D016584,False
D008787,D016584,False
C100416,D016584,False
D010402,D016584,False
D015767,D016584,False
D000077152,D016584,False
D010076,D016584,False
D019344,D016584,False
D008691,D016584,False
D020280,D016584,False
D004837,D016584,False
D012110,D016584,False
D005442,D016584,False
C038213,D016584,False
D012254,D016584,False
D015283,D016584,False
D003042,D016584,False
D016666,D016584,False
D020372,D016584,False
D008078,D016584,False
D000547,D016584,False
D000077261,D016584,False
D008795,D016584,False
D013747,D016584,False
D008238,D016584,False
D003907,D016584,False
D014635,D016584,False
C039668,D016584,False
D003277,D016584,False
D000069470,D016584,False
D010431,D016584,False
D005277,D016584,False
D002927,D016584,False
D005473,D016584,False
D016912,D016584,False
D004315,D016584,False
D002998,D016584,False
D009538,D016584,False
D003276,D016584,False
D008694,D016584,False
C104450,D016584,False
D011374,D016584,False
D001569,D016584,False
D017367,D016584,False
D000068736,D016584,False
D018817,D016584,False
D018170,D016584,False
C038981,D016584,False
D003687,D016584,False
D011433,D016584,False
D002245,D016584,False
D019304,D016584,False
D010645,D016584,False
D015474,D016584,False
D019354,D016584,False
D010418,D016584,False
D003891,D016584,False
D000639,D016584,False
D004997,D016584,False
C083640,D016584,False
D008140,D016584,False
D003024,D016584,False
C042705,D015452,False
D011241,D015452,False
D014750,D015452,False
D006854,D015452,False
D003520,D015452,False
D000077185,D015452,False
D003907,D015452,False
D015122,D015452,False
D003561,D015452,False
D008727,D015452,False
D003630,D015452,False
D009853,D000126,False
D014859,D020425,False
D010423,D020425,False
D019808,D020388,False
D000077185,D020388,False
C056165,D020388,False
C540944,D020388,False
D000806,D020388,False
D011239,D020388,False
D004878,D000788,False
D008278,D000788,False
D012459,D000788,False
D000077157,D000788,False
D008680,D000788,False
D009543,D000788,False
D004110,D000788,False
D001241,D000788,False
D005641,D000788,False
D004280,D000788,False
D005472,D000788,False
D008755,D000788,False
D000638,D000542,False
C003726,D000542,False
D003042,D000542,False
D017035,D000542,False
C035458,D006955,False
C055085,D006955,False
D000666,D006955,False
D010110,D006955,False
D003078,D006955,False
D043343,D006955,False
D013148,D006955,False
D011398,D006955,False
D008353,D006955,False
D005459,D006955,False
C017717,D006955,False
D010400,D006955,False
D013197,D006955,False
C013915,D006955,False
D008094,D006955,False
D008733,D006955,False
D002482,D006955,False
D007213,D006955,False
D005682,D054989,False
C064925,D054989,False
C112666,D054989,False
D003287,D054989,False
D011794,D002357,False
D014859,D002357,False
D015016,D002357,False
C101044,D002357,False
D000077185,D002357,False
D007649,D002357,False
C028337,D002357,False
D000077422,D002357,False
D003907,D002357,False
D000077407,D002357,False
D000111,D002357,False
D009538,D002357,False
C060641,D002357,False
D006820,D002357,False
D008727,D002357,False
C098214,D002357,False
D000276,D002357,False
D002939,D002357,False
D010936,D002357,False
D005620,D002357,False
D015363,D002357,False
C095512,D002357,False
D003543,D003554,False
D003300,D003554,False
D000077595,D019694,False
C461207,D019694,False
D019259,D019694,False
D016898,D019694,False
C417083,D019694,False
D003078,D019694,False
C100416,D019694,False
D006512,D019694,False
C047638,D019694,False
C550194,D019694,False
C413685,D019694,False
D012254,D019694,False
D006514,D019694,False
D006513,D019694,False
D000077712,D019694,False
D011239,D019694,False
D016572,D019694,False
D017325,D019694,False
D000068698,D019694,False
C106812,D019694,False
D014740,D019694,False
D001084,D019694,False
C034935,D019694,False
D007978,D019694,False
C510843,D019694,False
D016305,D019694,False
C037573,D019694,False
D006221,C562477,False
D014635,D004694,False
D052638,D004694,False
D000927,D010018,False
D002112,D010018,False
D001463,D010018,False
D002104,D010018,False
D010672,D010018,False
D004872,D010018,False
D005492,D010018,False
D013324,D010018,False
D010634,D010018,False
D000068698,D010018,False
C106812,D010018,False
D002762,D010018,False
D002220,D010018,False
D000535,D010018,False
D007069,D010018,False
D000536,D010018,False
D010100,D059246,False
D012701,D059246,False
C540688,D059246,False
D005015,D007680,False
C047762,D007680,False
C005059,D007680,False
D004967,D007680,False
D019813,D007680,False
D014750,D007680,False
D002737,D007680,False
C026486,D007680,False
D015215,D007680,False
D012906,D007680,False
C023514,D007680,False
D002953,D007680,False
D003520,D007680,False
D020113,D007680,False
D004052,D007680,False
D013498,D007680,False
D013750,D007680,False
C005806,D007680,False
D002110,D007680,False
C013622,D007680,False
C024885,D007680,False
D013629,D007680,False
D010076,D007680,False
C078765,D007680,False
D005411,D007680,False
D006052,D007680,False
C061090,D007680,False
C027740,D007680,False
D000068896,D007680,False
D005947,D007680,False
C001614,D007680,False
C047777,D007680,False
D009571,D007680,False
D014293,D007680,False
C012457,D007680,False
D002104,D007680,False
D001151,D007680,False
D001462,D007680,False
D002945,D007680,False
D000077157,D007680,False
D003999,D007680,False
D005200,D007680,False
D002725,D007680,False
D002215,D007680,False
D020002,D007680,False
C018511,D007680,False
D010653,D007680,False
D004970,D007680,False
D014874,D007680,False
D005290,D007680,False
D013311,D007680,False
D006589,D007680,False
C060080,D007680,False
D003061,D007680,False
C016403,D007680,False
C100088,D007680,False
D001959,D007680,False
D013739,D007680,False
C020326,D007680,False
D045930,D007680,False
D014238,D007680,False
C023666,D007680,False
D014498,D007680,False
C029297,D007680,False
D000880,D007680,False
D005038,D007680,False
D004054,D007680,False
D011239,D007680,False
C025589,D007680,False
D010634,D007680,False
D016572,D007680,False
D004317,D007680,False
D016604,D007680,False
D008770,D007680,False
C013958,D007680,False
C009505,D007680,False
D001379,D007680,False
C016369,D007680,False
C041514,D007680,False
D000077156,D007680,False
D015073,D007680,False
D001241,D007680,False
D014752,D007680,False
D010615,D007680,False
C031324,D007680,False
D009536,D007680,False
D000082,D007680,False
D004958,D007680,False
C036077,D007680,False
D002085,D007680,False
D003609,D007680,False
D019266,D007680,False
D012974,D007680,False
D001310,D007680,False
D002784,D007680,False
D000700,D007680,False
C000228,D007680,False
D008746,D007680,False
D007069,D007680,False
C043561,D007680,False
C025191,D007680,False
C031927,D007680,False
D014751,D007680,False
D005472,D007680,False
D001397,D007680,False
D007213,D007680,False
D004128,D007680,False
C016797,D007680,False
C034244,C563614,False
D000077237,C563614,False
D013196,D000858,False
D000077289,D000858,False
D002996,D000858,False
C016599,D000858,False
D004051,D000858,False
D004997,D000858,False
D014212,D065817,False
D015474,D065817,False
D017636,D014136,False
D007052,D005094,False
D013629,D005094,False
D009020,D005094,False
C512484,D005094,False
D010208,D005094,False
D001414,D005094,False
D003042,D005094,False
D013467,D005094,False
D014635,D005094,False
D009525,D005094,False
D003981,D044903,False
D000666,D020335,False
D008942,D020335,False
D009020,D020335,False
D014805,D020335,False
D002955,D020335,False
D008715,D020335,False
D012436,D020335,False
D008727,D020335,False
D017258,D003704,False
D011241,D003704,False
D000077265,D003704,False
C060637,D003704,False
D004967,D003704,False
D006220,D003704,False
D013881,D003704,False
D010862,D003704,False
D009270,D003704,False
D018967,D003704,False
D003348,D003704,False
D000069348,D003704,False
D002442,D003704,False
C007761,D003704,False
D054709,D003704,False
D008466,D003704,False
D009661,D003704,False
D000068836,D003704,False
D008152,D003704,False
D009553,D003704,False
D007501,D003704,False
D000077152,D003704,False
D014807,D003704,False
D007538,D003704,False
D000305,D003704,False
D020280,D003704,False
C442759,D003704,False
C017501,D003704,False
D000438,D003704,False
D000077266,D003704,False
D003000,D003704,False
D010672,D003704,False
D011324,D003704,False
D014805,D003704,False
D003300,D003704,False
D000077261,D003704,False
D013311,D003704,False
D003676,D003704,False
D012601,D003704,False
D014028,D003704,False
D012436,D003704,False
D004966,D003704,False
C578458,D003704,False
D002927,D003704,False
C034632,D003704,False
D004077,D003704,False
D052638,D003704,False
D019819,D003704,False
D008094,D003704,False
D003474,D003704,False
D008767,D003704,False
D001241,D003704,False
D011374,D003704,False
D008559,D003704,False
D011078,D003704,False
D008727,D003704,False
D002784,D003704,False
D008750,D003704,False
D005472,D003704,False
C035054,D003704,False
D007854,D003704,False
D011802,D003704,False
D003024,D003704,False
D014196,D003704,False
D013739,D007713,False
D002945,D011349,False
D005557,D011349,False
D010440,D011349,False
D005472,D011349,False
D000077237,D015490,False
D009534,D015490,False
D009840,D006930,False
D002047,D006930,False
D001418,D006930,False
C114459,D006930,False
C464603,D006930,False
C469416,D006930,False
D008801,D006930,False
C027793,D006930,False
D016244,D006930,False
C121546,D006930,False
D000069583,D006930,False
D011224,D006930,False
C088464,D006930,False
D020927,D006930,False
C488796,D006930,False
C534047,D006930,False
D010098,D006930,False
D003981,D006930,False
D011794,D006930,False
D010643,D006930,False
C025421,D006930,False
C505455,D006930,False
D010852,D006930,False
C033022,D006930,False
C062259,D006930,False
C515928,D006930,False
D012531,D006930,False
D009270,D006930,False
D013469,D006930,False
D014750,D006930,False
C439263,D006930,False
D008012,D006930,False
D009637,D006930,False
C024626,D006930,False
C023036,D006930,False
D002211,D006930,False
C059238,D006930,False
D000108,D006930,False
C477271,D006930,False
C568285,D006930,False
D020910,D006930,False
D015124,D006930,False
D009340,D006930,False
C508711,D006930,False
C040929,D006930,False
C500323,D006930,False
D013752,D006930,False
C443759,D006930,False
D015742,D006930,False
C487113,D006930,False
D000661,D006930,False
D015215,D006930,False
C533004,D006930,False
D017374,D006930,False
D017371,D006930,False
D012965,D006930,False
C016299,D006930,False
D011899,D006930,False
D007461,D006930,False
D009569,D006930,False
D020889,D006930,False
C073316,D006930,False
D007545,D006930,False
D015016,D006930,False
C045179,D006930,False
C006680,D006930,False
D013779,D006930,False
D000077236,D006930,False
D003520,D006930,False
D013662,D006930,False
C106876,D006930,False
D004155,D006930,False
D002108,D006930,False
D000077185,D006930,False
D008278,D006930,False
C085074,D006930,False
D011458,D006930,False
D026423,D006930,False
C006014,D006930,False
C080122,D006930,False
D000086,D006930,False
C026708,D006930,False
D015060,D006930,False
D002110,D006930,False
D000266,D006930,False
D007975,D006930,False
D000069286,D006930,False
C448659,D006930,False
D000078305,D006930,False
D005013,D006930,False
D002034,D006930,False
C072105,D006930,False
D005996,D006930,False
C499823,D006930,False
C035739,D006930,False
C109763,D006930,False
C066169,D006930,False
D009553,D006930,False
C028889,D006930,False
C103788,D006930,False
D003975,D006930,False
D009020,D006930,False
D011398,D006930,False
D010869,D006930,False
D005576,D006930,False
D007530,D006930,False
D007649,D006930,False
D000077213,D006930,False
C508709,D006930,False
C023427,D006930,False
D002077,D006930,False
D015636,D006930,False
D008874,D006930,False
D005677,D006930,False
C508710,D006930,False
D014302,D006930,False
D007616,D006930,False
D008464,D006930,False
D000077442,D006930,False
D015232,D006930,False
D008691,D006930,False
C024986,D006930,False
D011280,D006930,False
C519816,D006930,False
D017409,D006930,False
C053177,D006930,False
C088155,D006930,False
C012655,D006930,False
C534333,D006930,False
D010081,D006930,False
D000078330,D006930,False
D004177,D006930,False
D019830,D006930,False
C433814,D006930,False
D004837,D006930,False
D000068579,D006930,False
C095756,D006930,False
D010406,D006930,False
D005283,D006930,False
D000078764,D006930,False
C090413,D006930,False
D020866,D006930,False
D008555,D006930,False
D012966,D006930,False
C542869,D006930,False
D008610,D006930,False
D020881,D006930,False
D020845,D006930,False
C045444,D006930,False
D013874,D006930,False
D043582,D006930,False
D003000,D006930,False
D000241,D006930,False
C051090,D006930,False
D012110,D006930,False
C499148,D006930,False
D008550,D006930,False
D015054,D006930,False
D005442,D006930,False
D009266,D006930,False
C065446,D006930,False
C525846,D006930,False
C534628,D006930,False
D012402,D006930,False
D015056,D006930,False
D005223,D006930,False
C039316,D006930,False
D013806,D006930,False
C012842,D006930,False
C024348,D006930,False
D014700,D006930,False
D000431,D006930,False
C078665,D006930,False
C117759,D006930,False
D013440,D006930,False
D004399,D006930,False
C500528,D006930,False
D018350,D006930,False
C531033,D006930,False
D001030,D006930,False
C029217,D006930,False
D009609,D006930,False
C534147,D006930,False
C102984,D006930,False
D008790,D006930,False
D000077208,D006930,False
C001803,D006930,False
D012910,D006930,False
D013311,D006930,False
C562242,D006930,False
C113580,D006930,False
D005557,D006930,False
D018119,D006930,False
D015760,D006930,False
C121465,D006930,False
D000242,D006930,False
D009966,D006930,False
C012419,D006930,False
D008795,D006930,False
C007078,D006930,False
C063159,D006930,False
D018021,D006930,False
D004298,D006930,False
C077792,D006930,False
C116926,D006930,False
C119325,D006930,False
C101866,D006930,False
D007980,D006930,False
C071423,D006930,False
D013739,D006930,False
C049864,D006930,False
D013859,D006930,False
C045674,D006930,False
D015366,D006930,False
D001786,D006930,False
D003907,D006930,False
D013792,D006930,False
D004008,D006930,False
D011464,D006930,False
D005406,D006930,False
C499293,D006930,False
D017706,D006930,False
C440499,D006930,False
C092396,D006930,False
D013935,D006930,False
C049352,D006930,False
C082309,D006930,False
C005223,D006930,False
C522838,D006930,False
D006573,D006930,False
C093973,D006930,False
C016957,D006930,False
C521703,D006930,False
C468274,D006930,False
D006221,D006930,False
D020122,D006930,False
C080755,D006930,False
C083877,D006930,False
D000069470,D006930,False
D011239,D006930,False
C478738,D006930,False
D000077206,D006930,False
D005905,D006930,False
C036380,D006930,False
D001640,D006930,False
D000077149,D006930,False
C023754,D006930,False
D009543,D006930,False
C053876,D006930,False
D010634,D006930,False
D019386,D006930,False
C097284,D006930,False
D008274,D006930,False
D019900,D006930,False
D004041,D006930,False
C065679,D006930,False
D004079,D006930,False
D000376,D006930,False
C086539,D006930,False
D003474,D006930,False
D012701,D006930,False
D004317,D006930,False
D005473,D006930,False
D019342,D006930,False
C552888,D006930,False
D020875,D006930,False
C071693,D006930,False
C040313,D006930,False
C488590,D006930,False
C470346,D006930,False
C401121,D006930,False
D016718,D006930,False
D009271,D006930,False
C046770,D006930,False
D009538,D006930,False
D013307,D006930,False
D008784,D006930,False
C014481,D006930,False
C122148,D006930,False
D011799,D006930,False
C037689,D006930,False
C102244,D006930,False
D008694,D006930,False
C080955,D006930,False
C012843,D006930,False
D000077191,D006930,False
D011453,D006930,False
C514526,D006930,False
C004471,D006930,False
C474941,D006930,False
D001241,D006930,False
C092429,D006930,False
D011135,D006930,False
D000077150,D006930,False
C032114,D006930,False
C115521,D006930,False
C010643,D006930,False
D014212,D006930,False
D009388,D006930,False
C108123,D006930,False
D008559,D006930,False
D000068736,D006930,False
D000082,D006930,False
C079694,D006930,False
C084485,D006930,False
D002220,D006930,False
C475178,D006930,False
D000968,D006930,False
D004958,D006930,False
C070417,D006930,False
C013983,D006930,False
D008614,D006930,False
D003915,D006930,False
C066382,D006930,False
D002045,D006930,False
D019319,D006930,False
C010117,D006930,False
C400294,D006930,False
C048491,D006930,False
C111148,D006930,False
D018170,D006930,False
C104416,D006930,False
D013331,D006930,False
C520233,D006930,False
D004533,D006930,False
D003994,D006930,False
C073601,D006930,False
C041269,D006930,False
C062018,D006930,False
C542870,D006930,False
D006632,D006930,False
C027248,D006930,False
C020733,D006930,False
C030722,D006930,False
C070515,D006930,False
C016276,D006930,False
D016627,D006930,False
C105370,D006930,False
D001545,D006930,False
C051272,D006930,False
D002118,D006930,False
C015542,D006930,False
D017239,D006930,False
D002245,D006930,False
D007654,D006930,False
D011346,D006930,False
C101246,D006930,False
C468130,D006930,False
D008751,D006930,False
D002264,D006930,False
C431890,D006930,False
D016291,D006930,False
D015230,D006930,False
C012729,D006930,False
D006152,D006930,False
C534222,D006930,False
D007665,D006930,False
C013015,D006930,False
D007981,D006930,False
D004091,D006930,False
C090840,D006930,False
C108904,D006930,False
D012431,D006930,False
C093622,D006930,False
C093124,D006930,False
D000077285,D006930,False
C557644,D006930,False
D000639,D006930,False
D002122,D006930,False
D007213,D006930,False
D008911,D006930,False
C034161,D006930,False
C450800,D006930,False
D019274,D006930,False
C118603,D006930,False
D010111,D006930,False
D010936,D006930,False
C523946,D006930,False
D005620,D006930,False
C063509,D006930,False
D016047,D006930,False
C484285,D006930,False
D008070,D006930,False
D002772,D006930,False
C010846,D006930,False
C400087,D006930,False
C462953,D006930,False
D005054,D006930,False
D018683,D006930,False
D010424,D006930,False
D010456,D006930,False
C016767,D006930,False
D014196,D006930,False
C061282,D006930,False
D006495,D006930,False
C105311,D006930,False
D002351,D006930,False
C095512,D006930,False
D009118,D006930,False
C045365,D006930,False
C516024,D006930,False
D000701,D006930,False
C010491,D006930,False
D012967,D006930,False
C551468,D006930,False
D016595,D006930,False
C038462,D006930,False
C047340,D006930,False
D014050,D006930,False
D009638,D006930,False
C519817,D006930,False
C048324,D008174,False
D016685,D057112,False
D000666,D016469,False
D054714,D016469,False
D065819,D016469,False
D015725,D016469,False
C101425,D016469,False
D010100,D020345,False
C031618,D020345,False
D000077185,D020345,False
D000068677,D020345,False
D014810,D020345,False
D003907,D020345,False
D004281,D020345,False
D007213,D020345,False
D008070,D020345,False
D003024,D020345,False
D009268,D004403,False
D010431,D015161,False
D009428,D007710,False
D002228,D007710,False
D015662,D007710,False
D000305,D007710,False
D002444,D007710,False
D019980,D007710,False
C035978,D007710,False
D005839,D007710,False
D000583,D007710,False
D004391,D007710,False
D002515,D007710,False
D002512,D007710,False
C499366,D007710,False
D003091,D007710,False
D002939,D007710,False
D002437,D007710,False
D014031,D007710,False
D002443,D007710,False
C036088,D009410,False
D000894,D009410,False
D007736,D009410,False
C054649,D009410,False
D015655,D009410,False
D000077143,D009410,False
C114535,D009410,False
D011224,D009410,False
C524165,D009410,False
C020972,D009410,False
D013447,D009410,False
D010100,D009410,False
C020748,D009410,False
D003981,D009410,False
C437965,D009410,False
D011794,D009410,False
C502972,D009410,False
D010852,D009410,False
C434247,D009410,False
D000666,D009410,False
C002385,D009410,False
D010862,D009410,False
D002083,D009410,False
D012980,D009410,False
D014191,D009410,False
D014750,D009410,False
D014702,D009410,False
C023036,D009410,False
D002211,D009410,False
C017180,D009410,False
C011559,D009410,False
D000077154,D009410,False
D012999,D009410,False
C050426,D009410,False
D006540,D009410,False
C027576,D009410,False
C005238,D009410,False
D011739,D009410,False
C570401,D009410,False
C061132,D009410,False
D009569,D009410,False
D019820,D009410,False
C023698,D009410,False
D016559,D009410,False
D010269,D009410,False
C528260,D009410,False
D007545,D009410,False
C517828,D009410,False
D020106,D009410,False
C041524,D009410,False
D000077410,D009410,False
D008466,D009410,False
C024989,D009410,False
D013779,D009410,False
D000077236,D009410,False
C518860,D009410,False
C006780,D009410,False
D015632,D009410,False
D016318,D009410,False
D006145,D009410,False
C017947,D009410,False
C095631,D009410,False
C404484,D009410,False
D000077185,D009410,False
D008278,D009410,False
C056165,D009410,False
C019468,D009410,False
C080122,D009410,False
D007531,D009410,False
D010646,D009410,False
C067527,D009410,False
C014553,D009410,False
D005013,D009410,False
D007052,D009410,False
C063170,D009410,False
D007099,D009410,False
C111221,D009410,False
C062865,D009410,False
C015952,D009410,False
D010042,D009410,False
C550911,D009410,False
C017160,D009410,False
D017942,D009410,False
D013096,D009410,False
D007501,D009410,False
D015767,D009410,False
D003975,D009410,False
D008063,D009410,False
D002392,D009410,False
C083486,D009410,False
C017906,D009410,False
D007530,D009410,False
D007649,D009410,False
D000077213,D009410,False
D015647,D009410,False
C506540,D009410,False
D013759,D009410,False
C005134,D009410,False
C478085,D009410,False
D007538,D009410,False
D015120,D009410,False
C582338,D009410,False
D000602,D009410,False
D011339,D009410,False
C507699,D009410,False
D000305,D009410,False
D011280,D009410,False
C007430,D009410,False
D001280,D009410,False
D017895,D009410,False
C003614,D009410,False
C568680,D009410,False
D015032,D009410,False
D000178,D009410,False
C012655,D009410,False
C582337,D009410,False
C510463,D009410,False
D005947,D009410,False
C529548,D009410,False
D030421,D009410,False
D010622,D009410,False
C117944,D009410,False
C030370,D009410,False
C004506,D009410,False
C013221,D009410,False
D013874,D009410,False
C073710,D009410,False
C121104,D009410,False
D000241,D009410,False
C023470,D009410,False
D010672,D009410,False
D006582,D009410,False
D008550,D009410,False
C108326,D009410,False
D001205,D009410,False
D011188,D009410,False
D002945,D009410,False
C530803,D009410,False
C534628,D009410,False
C424422,D009410,False
C477042,D009410,False
D012402,D009410,False
D004006,D009410,False
D006861,D009410,False
D003042,D009410,False
C012589,D009410,False
D015025,D009410,False
C016463,D009410,False
C063007,D009410,False
C058808,D009410,False
C053753,D009410,False
C013099,D009410,False
C004992,D009410,False
D009609,D009410,False
C025340,D009410,False
D012838,D009410,False
C045856,D009410,False
D010664,D009410,False
D012524,D009410,False
D013311,D009410,False
C040533,D009410,False
D010133,D009410,False
C009407,D009410,False
D005557,D009410,False
D010070,D009410,False
C076221,D009410,False
D024502,D009410,False
D003676,D009410,False
C028491,D009410,False
C518978,D009410,False
C522300,D009410,False
C406525,D009410,False
D003513,D009410,False
D004298,D009410,False
C520290,D009410,False
D014810,D009410,False
D012601,D009410,False
D003907,D009410,False
D013619,D009410,False
D014635,D009410,False
C498513,D009410,False
D000078328,D009410,False
C440499,D009410,False
D002235,D009410,False
D012436,D009410,False
C436526,D009410,False
D002125,D009410,False
C093973,D009410,False
D000978,D009410,False
D000111,D009410,False
D003913,D009410,False
D000077206,D009410,False
C502260,D009410,False
D000077149,D009410,False
D010197,D009410,False
D004077,D009410,False
D010634,D009410,False
D004041,D009410,False
D000171,D009410,False
C013318,D009410,False
D008344,D009410,False
D001599,D009410,False
D008094,D009410,False
D003474,D009410,False
C057837,D009410,False
C430227,D009410,False
D012701,D009410,False
D004317,D009410,False
D015102,D009410,False
C108830,D009410,False
C426745,D009410,False
D014147,D009410,False
C028024,D009410,False
C432165,D009410,False
C009997,D009410,False
C058744,D009410,False
C044755,D009410,False
D009538,D009410,False
C061400,D009410,False
D005690,D009410,False
C037689,D009410,False
D008694,D009410,False
D007464,D009410,False
D011374,D009410,False
C061133,D009410,False
D000077150,D009410,False
C032114,D009410,False
D008627,D009410,False
C462299,D009410,False
D007505,D009410,False
D001285,D009410,False
D008559,D009410,False
D009536,D009410,False
C013592,D009410,False
D002220,D009410,False
C005961,D009410,False
C067506,D009410,False
D003609,D009410,False
C011269,D009410,False
D002045,D009410,False
D019319,D009410,False
D018817,D009410,False
D012642,D009410,False
D000617,D009410,False
D003561,D009410,False
D008727,D009410,False
C062018,D009410,False
D000077553,D009410,False
D000077267,D009410,False
D006493,D009410,False
D008345,D009410,False
D011190,D009410,False
D000535,D009410,False
D016627,D009410,False
D007608,D009410,False
D017239,D009410,False
C027125,D009410,False
C101246,D009410,False
